,BonusAmount,Trialid,action,comments,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,indexOf,interest,length,outcomeRT,pbGamble,phase,recordedPresses,recordedTimes,response,standardGamble,status,switchTimes,template,templates,trialNumber,understand,uniqueid,viewTime
319,,28,,,,,,,669.2818364,0,,,,,0,12,,",fkey,jkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey",",1467,2386,3349,4358,5797,6368,7637,8618,9435",failOutcome,8,,",1320,188,374,449,826,1171,318,230",,,35,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
320,,9,,,,,,,3026.428488,0,,,,,0,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",917,1898,2708,3741,4609,5596,6426,7427",failOutcome,9,,",839,264,192,253,386,321,222,313",,,36,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
321,,25,,,,,,,2776.172453,0,,,,,0,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey",",1186,1889,2788,3588,4310,5216,6507,7238,8404,9685,11118",failOutcome,5,,",1069,1673,136,221,745,1110,849,755",,,37,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
322,,5,,,,,,,1885.709395,0,,,,,0,24,,",fkey,jkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1439,2502,4082,5121,5639,6730,7160,8158,9342",failOutcome,5,,",1340,395,35,293,332,1369,381,677",,,38,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
323,,31,,,,,,,1546.468516,0,,,,,0,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1887,2728,3837,5077,6358,7608,8791,9728",failOutcome,1,,",1749,193,468,645,634,612,599,211",,,39,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
324,,38,,,,,,,1153.896889,0,,,,,0,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1137,1900,2737,3557,4474,5184,6037,6840",failOutcome,8,,",997,72,283,92,342,31,244,162",,,40,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
325,,35,,,,,,,1431.125428,0,,,,,0,23,,",fkey,jkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey",",1387,2004,3183,4082,5425,5940,7009,8344,9702",failOutcome,5,,",1213,36,520,249,715,990,721,696",,,41,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
326,,22,,,,,,,819.4837367,0,,,,,0,12,,",jkey,jkey,fkey,jkey,fkey,jkey,fkey",",1377,3209,4270,5066,6001,6869,7827",failOutcome,2,,",1259,125,456,371,251,238,263,312",,,42,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
327,,29,,,,,,,872.1754868,0,,,,,0,12,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey,fkey",",1156,1859,2877,3944,5092,6457,6994,7699,8569,9329,10418,11325",failOutcome,9,,",1070,951,540,472,827,2142,566,302",,,43,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
328,,29,,,,,,,832.1956317,0,,,,,0,12,,",jkey,jkey,fkey,jkey,fkey,jkey,fkey",",1591,3451,4391,5212,6171,7381,8639",failOutcome,9,,",1472,128,480,278,271,144,694,625",,,44,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
329,,1,,,,,,,1431.134803,0,,,,,0,12,,",fkey,jkey,jkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey",",1293,1885,3095,4247,5416,6499,6917,8046,9227,10845",failOutcome,1,,",1137,1210,544,456,821,608,481,1031",,,45,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
330,,25,,,,,,,715.1519041,0,,,,,0,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1976,2427,3623,4623,5577,6823,7883,8583",failOutcome,5,,",1403,305,464,398,377,664,372,162",,,46,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
331,,35,,,,,,,3725.214078,0,,,,,0,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1335,2479,3577,4540,5667,6786,7706,8710",failOutcome,5,,",1198,594,403,343,473,480,318,390",,,47,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
332,,22,,,,,,,3057.115329,0,,,,,0,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1169,1896,2758,3611,4411,5168,6218,6910",failOutcome,2,,",1049,111,247,170,166,149,253,223",,,48,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
333,,2,,,,,,,1830.421207,0,,,,,0,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1570,2288,3250,4009,4898,5637,6790,7536",failOutcome,2,,",1500,59,335,131,225,149,454,150",,,49,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
334,,35,,,,,,,719.5011871,0,,,,,0,12,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1228,1811,2987,4125,4836,5685,6502,7336,8119",failOutcome,5,,",1139,1112,494,83,232,136,204,133",,,50,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
335,,25,,,,,,,1724.177191,0,,,,,0,12,,",fkey,jkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1229,1819,2628,3086,4006,4738,5599,6459,7128,8109,8840",failOutcome,5,,",1121,1172,1074,155,273,63,273,143",,,51,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
336,,34,,,,,,,1501.675749,0,,,,,0,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1298,2203,3191,3973,4817,5630,6466,7254",failOutcome,4,,",1190,281,330,139,184,199,260,128",,,52,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
337,,8,,,,,,,3148.259859,0,,,,,0,36,,",jkey,fkey,fkey,jkey,jkey,fkey,jkey,fkey",",1293,1867,2751,3602,5157,5928,6596,7434",failOutcome,8,,",1198,782,311,44,212,111,40,187",,,53,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
338,,24,,,,,,,3037.64942,0,,,,,0,23,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1188,1685,2854,3886,4658,5399,5975,6694,7334,8660,9933",failOutcome,4,,",1104,1035,382,181,36,1355,681,626",,,54,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
339,,4,,,,,,,3584.934544,0,,,,,0,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1154,2056,2985,3917,4836,5616,6398,7455",failOutcome,4,,",1074,221,317,314,281,131,186,373",,,55,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
340,,34,,,,,,,659.6313056,0,,,,,0,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1300,2148,3143,4031,4953,5890,7109,8006",failOutcome,4,,",1288,43,445,255,323,322,546,283",,,56,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
341,,21,,,,,,,2541.077337,0,,,,,0,23,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1269,2046,3196,3990,4788,5784,6419,7186",failOutcome,1,,",1127,190,525,193,144,245,108,93",,,57,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
342,,21,,,,,,,2109.035775,0,,,,,0,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1097,1925,2659,3566,4489,5312,6318,7057",failOutcome,1,,",950,233,130,305,239,219,314,142",,,58,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
343,,9,,,,,,,3707.512454,0,,,,,0,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1264,2494,3552,4504,5583,6481,7232,8133",failOutcome,9,,",1186,594,456,252,479,274,138,241",,,59,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
344,,32,,,,,,,2662.744658,0,,,,,0,24,,",fkey,jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey",",1322,2252,2922,4137,5501,6512,7482,8372,9170",failOutcome,2,,",1230,273,1106,722,514,185,270,132",,,60,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
345,,29,,,,,,,1560.593176,0,,,,,0,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1348,1947,3064,3797,4527,5297,6141,6948",failOutcome,9,,",1169,30,463,145,54,171,187,214",,,61,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
346,,4,,,,,,,2658.560394,0,,,,,0,36,,",jkey,fkey,jkey,jkey,fkey,jkey,fkey",",1200,1879,2944,4671,5419,6279,7139",failOutcome,4,,",1109,20,442,220,262,87,232,255",,,62,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
347,,24,,,,,,,3697.201966,0,,,,,0,47,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1744,2495,3416,4255,5055,5787,6645,7495",failOutcome,4,,",1635,103,293,254,114,162,295,153",,,63,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
348,,34,,,,,,,2651.328229,0,,,,,0,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1399,2106,2936,3692,4466,5288,6187,6909",failOutcome,4,,",1256,166,113,175,162,200,212,121",,,64,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
349,,24,,,,,,,743.837335,0,,,,,0,12,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1189,1724,3082,3790,4559,5360,6064,7297,8276",failOutcome,4,,",1099,1225,111,125,215,4,666,317",,,65,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
350,,25,,,,,,,526.8866761,0,,,,,0,0,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1170,1836,3055,3735,4549,5219,6023,7054",failOutcome,5,,",1066,33,566,62,138,83,310,256",,,66,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
351,,8,,,,,,,1708.50517,0,,,,,0,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1208,1917,2714,3660,4349,5136,5743,6617",failOutcome,8,,",1067,72,274,225,104,95,6,244",,,67,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
352,,38,,,,,,,529.1463641,0,,,,,0,0,,",space,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",707,1207,2057,2894,3670,4405,5115,5807,6426,7078,7888",failOutcome,8,,",1097,194,243,110,89,142,44,1361",,,68,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
353,,8,,,,,,,1272.233085,0,,,,,0,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1611,2371,3265,3949,4639,5910,6695,7367",failOutcome,8,,",1569,71,251,41,64,684,134,52",,,69,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
354,,39,,,,,,,2627.628851,0,,,,,0,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",985,1740,2606,3346,3948,5199,5879,6388,7138,7667",failOutcome,9,,",889,117,255,33,20,625,24,1134",,,70,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
355,,32,,,,,,,2816.563511,0,,,,,0,11,,",jkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1011,1549,2049,2597,3439,4260,5177,5949,6544,7189,7930,9162,9899",failOutcome,2,,",918,1694,284,258,153,1293,693,16",,,71,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
356,,9,,,,,,,2799.573572,0,,,,,0,24,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1049,1693,2894,3899,4658,5375,6004,6757,7446,8663,9963",failOutcome,9,,",933,1171,384,202,123,1328,589,619",,,72,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
357,,22,,,,,,,3719.507844,0,,,,,0,36,,",space,fkey,jkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",589,1432,2067,2878,3808,4625,5483,6239,7186,8226",failOutcome,2,,",1328,750,312,219,206,135,323,362",,,73,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
358,,32,,,,,,,2465.25703,0,,,,,0,24,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1310,1919,2869,3557,4499,5149,5958,6609,7523",failOutcome,2,,",1190,873,161,208,72,171,101,153",,,74,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
359,,5,,,,,,,3283.408274,0,,,,,0,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1407,2071,2959,3622,4574,5288,6256,6888",failOutcome,5,,",1298,56,250,2,225,172,274,46",,,75,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
360,,39,,,,,,,3044.304551,0,,,,,0,47,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1262,1899,2633,3485,4351,5048,5788,6486",failOutcome,9,,",1115,25,79,240,223,101,43,104",,,76,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
361,,2,,,,,,,1509.974069,0,,,,,0,11,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",165,1475,2101,3015,3635,4466,5024,5707,6296,7615",failOutcome,2,,",54,576,84,235,45,90,14,1987",,,77,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
362,,22,,,,,,,1641.248023,0,,,,,0,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1177,1906,2667,3478,5326,6124,6908,7508,8088,8738,9728,10417",failOutcome,2,,",1173,1529,1194,111,255,1175,404,34",,,78,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
363,,24,,,,,,,639.744466,0,,,,,0,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1225,3086,4337,4805,5445,6090,7108,7887,8659,9537",failOutcome,4,,",1128,1151,684,1037,446,111,183,200",,,79,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
364,,28,,,,,,,1947.471744,0,,,,,0,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1434,2159,3081,3761,4698,5389,6202,7042",failOutcome,8,,",1329,83,225,107,310,63,201,195",,,80,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
365,,34,,,,,,,1954.601739,0,,,,,0,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1248,1919,2599,3399,4249,5022,5922,6651",failOutcome,4,,",1131,79,7,177,126,224,193,184",,,81,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
366,,2,,,,,,,1201.089532,0,,,,,0,12,,",space,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",570,1502,1932,2679,3649,4351,5193,5967,6684,7416",failOutcome,2,,",1761,209,270,123,174,140,125,86",,,82,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
367,,21,,,,,,,1253.12588,0,,,,,0,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1177,1855,2443,3165,4246,4926,5417,6337,6917,8076",failOutcome,1,,",1078,21,15,2,486,112,1262,564",,,83,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
368,,75,,,,,,,1450.635487,0,,,,,0,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1158,1807,2774,3719,4748,5379,6050,6522,7122,8349",failOutcome,5,,",1099,4,332,247,476,1046,26,595",,,84,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
369,,24,,,,,,,3022.327105,0,,,,,0,24,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1100,1751,2771,3516,4251,5041,5744,6500,7310",failOutcome,4,,",992,1000,210,43,135,63,150,129",,,85,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
370,,9,,,,,,,3496.856654,0,,,,,0,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1196,1889,2829,3539,4409,5009,5789,6512",failOutcome,9,,",1099,23,332,115,183,2,141,75",,,86,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
371,,38,,,,,,,3557.794193,0,,,,,0,24,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1292,1929,3128,4648,5299,5967,7359,8320,9145,9892,10357,10927,11607",failOutcome,8,,",1218,1095,1013,2001,386,64,151,1048",,,87,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
372,,4,,,,,,,2456.047027,0,,,,,0,24,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",949,1599,2328,3076,3748,4650,5268,6028,6909",failOutcome,4,,",859,694,154,79,216,80,44,254",,,88,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
373,,21,,,,,,,2451.084775,0,,,,,0,24,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey",",1250,1908,2727,4128,4797,5458,6002,7093,8047,8941",failOutcome,1,,",1129,859,780,10,55,1034,311,263",,,89,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
374,,4,,,,,,,1880.434939,0,,,,,0,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1080,1522,2210,3093,3809,4742,5451,6278,6981",failOutcome,4,,",1389,95,275,61,230,134,214,55",,,90,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
375,,28,,,,,,,3427.049992,0,,,,,0,48,,",jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,fkey",",668,1681,2389,3217,3889,4488,5660,6697,7343,8480",failOutcome,8,,",600,261,226,135,62,1137,437,1035",,,91,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
376,,4,,,,,,,3243.027515,0,,,,,0,48,,",space,fkey,jkey,fkey,jkey,jkey,fkey,jkey",",529,1517,2228,3220,4008,5510,6380,7119",failOutcome,4,,",1403,142,294,180,88,164,213,125",,,92,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
377,,21,,,,,,,2126.914372,0,,,,,0,12,,",space,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",641,1419,2231,2830,3279,4271,5141,6030,6841,7543,8301",failOutcome,1,,",1312,1192,365,258,254,144,133,143",,,93,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
378,,28,,,,,,,3424.563422,0,,,,,0,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1129,1768,2599,3301,4159,4923,5968,6899",failOutcome,8,,",1050,26,71,144,226,165,365,335",,,94,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
379,,22,,,,,,,1827.192612,0,,,,,0,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",2581,3254,4221,4857,5633,6729,7579,8304,9103,9741,10441,11209",failOutcome,2,,",2450,115,313,1714,354,93,196,1430",,,95,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
380,,21,,,,,,,3565.591704,0,,,,,0,48,,",fkey,jkey,fkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey",",1282,2089,2971,3748,4256,5080,5668,7256,7938,8616",failOutcome,1,,",1246,106,217,561,310,1506,42,154",,,96,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
381,,38,,,,,,,2148.332315,0,,,,,0,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1259,2095,3018,4072,5100,5879,6677,7351",failOutcome,8,,",1179,189,300,405,386,145,162,31",,,97,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
382,,25,,,,,,,1791.848877,0,,,,,760,24,,",jkey,fkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey,fkey",",1115,1761,3471,4875,6631,7340,8152,9033,9681,10404",success,5,,",1013,22,420,3856,215,246,40,26",,,98,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
383,,4,,,,,,,2283.519791,0,,,,,794,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1526,2486,4024,4821,5460,6327,7050,8031",success,4,,",1441,302,1000,77,44,182,123,354",,,99,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
384,,1,,,,,,,1325.723441,0,,,,,0,12,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1196,1876,2959,3645,4527,5333,6064,6788,7674",failOutcome,1,,",1118,1048,108,234,193,81,112,242",,,100,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
385,,5,,,,,,,1239.055127,0,,,,,0,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey,fkey",",1020,1755,2475,3107,3797,4947,5537,6972,7672,8462,9291",failOutcome,5,,",943,25,173,1815,1344,165,63,284",,,101,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
386,,32,,,,,,,1988.499434,0,,,,,0,24,,",fkey,jkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey",",1459,2159,3038,3648,4912,5854,6755,7502,8269",failOutcome,2,,",1342,151,184,1172,413,214,74,194",,,102,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
387,,1,,,,,,,517.8136649,0,,,,,0,0,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1911,2549,3512,4520,5491,6289,7189,7988",failOutcome,1,,",1798,52,320,376,287,224,214,218",,,103,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
388,,31,,,,,,,2495.523051,0,,,,,0,24,,",fkey,jkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1245,1824,2840,3914,4703,5516,6169,6921,7470,8300,8718",failOutcome,1,,",1081,958,469,215,109,103,99,1130",,,104,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
389,,34,,,,,,,1246.133491,0,,,,,0,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1115,2225,2888,3703,4524,5323,6095,6987,7763",failOutcome,4,,",2076,142,60,286,131,206,223,253",,,105,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
390,,39,,,,,,,1380.08105,0,,,,,0,12,,",fkey,jkey,jkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey",",2354,2935,4153,4706,5400,6619,7213,8165,9089,9749",failOutcome,9,,",2247,791,253,64,612,943,263,62",,,106,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
391,,9,,,,,,,930.4729361,0,,,,,910,12,,",fkey,jkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey",",1285,2067,2850,3772,4522,5072,6099,6858,7626",success,9,,",1197,113,223,195,124,973,178,114",,,107,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
392,,28,,,,,,,991.8523727,0,,,,,0,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1289,2008,2806,3538,4479,5210,6659,7197,7677,8469",failOutcome,8,,",1149,178,139,105,261,242,698,1157",,,108,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
393,,1,,,,,,,2060.095768,0,,,,,0,24,,",fkey,jkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1172,1798,2601,3392,4106,4948,5727,6510,7239",failOutcome,1,,",1090,772,166,142,157,124,103,125",,,109,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
394,,1,,,,,,,1190.660147,0,,,,,0,12,,",space,jkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",564,1408,2133,2652,3463,4263,5025,5932,6923,7927",failOutcome,1,,",1305,595,242,122,138,254,386,408",,,110,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
395,,31,,,,,,,3553.792044,0,,,,,0,47,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1599,2386,3278,4148,4928,5717,6778,7408",failOutcome,1,,",1548,65,314,291,67,222,382,33",,,111,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
396,,9,,,,,,,3482.053907,0,,,,,0,36,,",space,jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",621,1301,1951,2641,3509,4328,5107,5978,6750,7578",failOutcome,9,,",1240,659,275,145,220,183,205,113",,,112,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
397,,31,,,,,,,725.9996686,0,,,,,0,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1199,2012,2999,3808,4572,5495,6079,6874",failOutcome,1,,",1121,181,364,150,165,115,95,244",,,113,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
398,,8,,,,,,,1382.930341,0,,,,,0,11,,",fkey,jkey,jkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey",",1293,1831,2703,3491,4041,5069,5912,6961,7987,8822",failOutcome,8,,",1192,775,141,974,217,462,361,177",,,114,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
399,,75,,,,,,,1584.279053,0,,,,,0,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1498,2338,3950,4756,5469,6265,6932,7778",failOutcome,5,,",1430,222,1007,87,105,142,32,204",,,115,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
